# Sheet 'Remous' UsedRange starts at A2 ; data extent rows=199 cols=22
																					
																					
																					
																					
	Cote seuil 	600																			
	RN	600																			
	PHEE	603.067313368364																			
	Hd	3.06731336836435																			
	Qs	794.925467002904																			
	Nbr de passes	1																			
	Longueur passe	70																			
	Ks	70																			
	Talus aval	0.8																			
																					
																					
CREAGER	L	5.087962656394																			
	Z	596.270316666967																			
	k	0.5																			
	n	1.756																			
																					
																					
Convergent	L	6.73																			
	Z	-																			
																					
																					
CUILLERE	L	13.8802159899722																			
	Z	585.28																			
	R	3																			
	Xr	15.8085788190318																			
	Zr	587.578133329357																			
																					
																					
			Pas Creager	0.130460580933179	-1.15463194561016E-14																
			Pas coursier	0.325639012354748	-5.00222085975111E-12																
			Pas cuillère	0.105649753083122		4.30004895690672E-06															
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17					
			X	Z	L	Q	h	S	Pm	Rh	V	Fr	J	Cumul J	H	DH		Z+h	Mur	Hauteur Mur	
			0	600	70	794.925467002904	2.36004816940344	165.20337185824	74.7200963388069	2.21096304679736	4.8117992875171	1.00002893525225	0	0	603.540140543682	0		602.360048169403	603.207085191962	3.2070851919616	
			0.130460580933179	599.994005368246	70	794.925467002904	2.26295696000455	158.406987200318	74.5259139200091	2.12552894514439	5.01824749685856	1.06507312419139	0.000245337922468133	0.000245337922468133	603.5407350841	0.000594540417409917		602.25696232825	603.110731752762	3.11672638451671	
			0.260921161866358	599.979752510508	70	794.925467002904	2.19209157755958	153.446410429171	74.3841831551192	2.06289030705865	5.18047613352176	1.11713543294505	0.000272095318024087	0.00051743324049222	603.540217432112	7.6888430157851E-05		602.171844088067	603.030839282744	3.05108677223654	
			0.391381742799537	599.958734469453	70	794.925467002904	2.12417433598133	148.692203518693	74.2483486719627	2.00263313835613	5.34611397364199	1.17113950480852	0.000301456364078387	0.000818889604570607	603.540452191429	0.000311647747139432		602.082908805435	602.947183606443	2.98844913698906	
			0.521842323732716	599.931612007618	70	794.925467002904	2.06283168528403	144.398217969882	74.1256633705681	1.94801923387867	5.50509194766312	1.22376541843482	0.000331656154932106	0.00115054575950271	603.540244460487	0.000103916805187509		601.994443692902	602.863734766353	2.93212275873498	
			0.652302904665896	599.898806215665	70	794.925467002904	2.00379222158158	140.265455510711	74.0075844431632	1.895284876085	5.66729323416486	1.27824716259889	0.000364587633638806	0.00151513339314152	603.541127464728	0.000986921045409872		601.902598437246	602.776957966876	2.87815175121148	
			0.782763485599075	599.860621397546	70	794.925467002904	1.95065175795478	136.545623056835	73.9013035159096	1.84767543413411	5.82168398522764	1.33083511587192	0.00039799679023383	0.00191313018337535	603.540607510142	0.000466966459384821		601.811273155501	602.690412340175	2.82979094262953	
			0.913224066532254	599.817293218146	70	794.925467002904	1.90004037058385	133.002825940869	73.8000807411677	1.80220434185347	5.97675621837022	1.3843618547833	0.000433652914933498	0.00234678309830885	603.540353913817	0.000213370134702018		601.71733358873	602.6012311775	2.78393795935392	
			1.04368464746543	599.769012474174	70	794.925467002904	1.85195277219754	129.636694053828	73.7039055443951	1.75888500204026	6.13194800133388	1.43862964752704	0.000471516499019038	0.00281829959732788	603.540235446635	9.49029526964296E-05		601.620965246372	602.509583879027	2.74057140485331	
			1.17414522839861	599.715938512809	70	794.925467002904	1.80624819288423	126.437373501896	73.6124963857685	1.71760746761389	6.28710835242858	1.49357738315425	0.000511626729081628	0.00332992632640951	603.540181842783	4.12991004168362E-05		601.522186705693	602.415485772756	2.69954725994705	
			1.30460580933179	599.658207514822	70	794.925467002904	1.76275311759725	123.392718231808	73.5255062351945	1.67823010748266	6.44223969123967	1.54919693761283	0.000554057675622893	0.00388398400203241	603.540158186217	1.76425347717668E-05		601.42096063242	602.318900919808	2.6606934049853	
			1.43506639026497	599.595937948029	70	794.925467002904	1.7208577116308	120.460039814156	73.4417154232616	1.64021277444184	6.59908022801008	1.60611420603546	0.000599399612746356	0.00448338361477876	603.540843765788	0.000703222105926216		601.31679565966	602.219390582903	2.62345263487418	
			1.56552697119815	599.5292343376	70	794.925467002904	1.68148849453024	117.704194617116	73.3629769890605	1.60440864653936	6.75358656153879	1.66284977856227	0.000646545129136736	0.0051299287439155	603.540568940496	0.000428396814072585		601.21072283213	602.117867194351	2.58863285675193	
			1.69598755213133	599.458189974889	70	794.925467002904	1.64377800056386	115.064460039471	73.2875560011277	1.57004089531516	6.9085229855528	1.7203987617471	0.000696368346751708	0.0058262970906672	603.540398240021	0.000257696338962887		601.101967975453	602.013639732099	2.55544975720966	
			1.82644813306451	599.382888925055	70	794.925467002904	1.60764376725404	112.535063707783	73.2152875345081	1.53704325281441	7.06380252351451	1.77872633592945	0.000748937440294015	0.00657523453096122	603.540293762274	0.000153218591663062		600.990532692309	601.906708035978	2.52381911092289	
			1.95690871399769	599.303407553664	70	794.925467002904	1.5729992375162	110.109946626134	73.1459984750324	1.50534477513106	7.21937927825887	1.83781206726117	0.000804331305886084	0.0073795658368473	603.540230656882	9.01131998034543E-05		600.87640679118	601.79706136582	2.49365381215625	
			2.08736929493087	599.219815712835	70	794.925467002904	1.53975922540113	107.783145778079	73.0795184508023	1.47487487688687	7.37522978443794	1.89764357663107	0.000862635716928427	0.00824220155377573	603.540192999793	5.24561108932176E-05		600.759574938236	601.684684478092	2.46486876525682	
			2.21782987586404	599.132177679968	70	794.925467002904	1.5078425494902	105.548978464314	73.0156850989804	1.44556581673145	7.53134211783649	1.95821275636829	0.000923940818304931	0.00916614237208066	603.540170780387	3.02367051290275E-05		600.640020229458	601.569560867815	2.43738318784733	
			2.34829045679722	599.040552912531	70	794.925467002904	1.47717311473407	103.402118031385	72.9543462294681	1.41735377500537	7.68770971172586	2.01951356641211	0.000988339517346915	0.0101544818894276	603.540157808429	1.72647464751208E-05		600.517726027265	601.451674421549	2.41112150901802	
			2.4787510377304	598.944996663424	70	794.925467002904	1.44768017649583	101.337612354708	72.8953603529917	1.39017918100667	7.84432796995903	2.08154078967781	0.0010559264626692	0.0112104083520968	603.540150311487	9.76780495420826E-06		600.39267683992	601.331010198917	2.38601353549325	
			2.60921161866358	598.845560488805	70	794.925467002904	1.41907348683614	99.33514407853	72.8381469736723	1.36377912132272	8.00245949585044	2.14479870107453	0.00112738299779283	0.0123377913498896	603.540955354286	0.00081481060351507		600.264633975641	601.2073651586	2.36180466979488	
