# Sheet 'Remous 10 ' UsedRange starts at A1 ; data extent rows=200 cols=22
																					
																					
																					
																					
																					
	Cote seuil 	600																			
	RN	600																			
	PHEE	601.131834982254																			
	Hd	1.13183498225396																			
	Qs	160.735240718924																			
	Nbr de passes	1																			
	Longueur passe	70																			
	Ks	70																			
	Talus aval	0.8																			
																					
																					
CREAGER	L	5.087962656394													0.813053344898235						
	Z	596.270316666967																			
	k	0.5																			
	n	1.756																			
																					
																					
																					
																					
																					
																					
CUILLERE	L	13.63																			
			3.50893976303034	595.872958138286	70	160.735240718924	0.232312940909851	16.2619058636896	70.4646258818197	0.230781128263753	9.88415761757801	6.54739371565887	0.0218838816082979	0.146533949670746	601.084708989957	-0.0253318423057181	-0.0097202192317809	596.105271079196	596.940089824932	1.06713168664555	
			3.68438675118186	595.503782793958	70	160.735240718924	0.224275632446576	15.6992942712603	70.4485512648932	0.222847652497913	10.2383736454429	6.90248427950374	0.0247112912117289	0.171245240882475	601.070784976033	-0.0392558562296017	-0.0100845528066884	595.728058426405	596.568216772984	1.06443397902558	
			3.85983373933338	595.121071774451	70	160.735240718924	0.216788347884868	15.1751843519407	70.4335766957697	0.21545383698869	10.5919794442806	7.26314405204009	0.0277801360904311	0.199025376972906	601.05600632764	-0.0540345046227912	-0.0104431267767495	595.337860122336	596.183287789127	1.0622160146761	
			4.03528072748489	594.72497792121	70	160.735240718924	0.209797732734949	14.6858412914464	70.4195954654699	0.208547652033128	10.944912009402	7.62917146094907	0.0311003386929482	0.230125715665855	601.040336249946	-0.0697045823162625	-0.0107961364859648	594.934775653945	595.785404448449	1.06042652723966	
			4.21072771563641	594.315645662091	70	160.735240718924	0.203256982895629	14.227988802694	70.4065139657913	0.202083415315905	11.2971160539914	8.00037509433544	0.0346817215081342	0.264807437173989	601.023736036289	-0.0863047959737742	-0.0111437529033083	594.518902644986	595.374666384102	1.05902072201116	
			4.38617470378793	593.893211811747	70	160.735240718924	0.197124887576212	13.7987421303348	70.3942497751524	0.196020870659317	11.6485429759259	8.37657291619358	0.0385340024104746	0.303341439584463	601.006165112268	-0.103875719993994	-0.0114861204376666	594.090336699323	594.951171130246	1.05795931849934	
			4.56162169193944	593.457806266373	70	160.735240718924	0.191365032603661	13.3955522822563	70.3827300652073	0.19032442006506	11.999149966503	8.75759154252393	0.0426667894425857	0.346008229027049	600.987581080763	-0.122459751499946	-0.0118233568416599	593.649171298977	594.515014020678	1.05720775430495	
			4.73706868009096	593.009552610359	70	160.735240718924	0.185945133987272	13.016159379109	70.3718902679745	0.184962480466899	12.3488992441891	9.14326557855687	0.0470895759365751	0.393097804963624	600.96793976999	-0.142101062272445	-0.0121555510706912	593.195497744346	594.066288130362	1.0567355200036	
			4.91251566824248	592.548568648897	70	160.735240718924	0.1808364778539	12.658553449773	70.3616729557078	0.179906942487588	12.6977573983231	9.53343701636104	0.0518117359594624	0.444909540923087	600.947195287132	-0.162845545130722	-0.0124827585868843	592.729405126751	593.605084249883	1.05651560098579	
			5.087962656394	592.074966877969	70	160.735240718924	0.176013447691725	12.3209413384208	70.3520268953834	0.175132713045248	13.0456948299639	9.92795469192929	0.0568425200875684	0.501752061010655	600.925300080836	-0.184740751426034	-0.0128049932703789	592.250980325661	593.131490885043	1.05652400707356	
			5.30540159648912	591.80316820285	70	160.735240718924	0.171888935165745	12.0322254616022	70.3437778703315	0.171048894811732	13.3587291255363	10.2874249397709	0.0770760243466046	0.57882808535726	601.070655703227	-0.039385129035054	0.157715399711151	591.975057138016	592.859877880255	1.05670967740525	
			5.52284053658425	591.531369527731	70	160.735240718924	0.168255554632759	11.7778888242931	70.3365111092655	0.167450569249824	13.6472030868037	10.6224438835486	0.0834022627279299	0.66223034808519	601.192293384732	0.0822525524697539	0.138397010545532	591.699625082364	592.588388115948	1.05701858821703	
